      506	2017-04-25 08:06:56	1	0	1	0
      506	2017-04-25 12:07:10	1	1	1	0
      506	2017-04-25 12:07:14	1	0	1	0
      506	2017-04-25 18:07:28	1	1	1	0
      506	2017-08-01 07:17:41	1	0	1	0
      506	2017-08-01 12:17:57	1	1	1	0
      506	2017-08-01 12:19:12	1	0	1	0
      506	2017-08-01 16:49:32	1	1	1	0
      506	2017-08-02 07:12:46	1	0	1	0
      506	2017-08-02 12:13:00	1	0	1	0
      506	2017-08-02 12:46:17	1	0	1	0
      506	2017-08-02 16:46:31	1	1	1	0
